Load,Deformation Elongation,Deformation Striction,CrossHead,Testing Time,Phase,Unitary Deformation,Deformation Percent,Stress,Elongation Percent
N,mm,mm,mm,s,,mm/mm,%,MPa,%
57276.35375,5.0712,0,6.314903,186.172,2,0.101424,10.1424,739.5831097,10.1424
57269.98125,5.0724,0,6.315683,186.182,2,0.101448,10.1448,739.5008245,10.1448
57260.98625,5.0737,0,6.316998,186.192,2,0.101474,10.1474,739.3846763,10.1474
57257.2475,5.075,0,6.317778,186.202,2,0.1015,10.15,739.3363995,10.15
57253.65,5.0762,0,6.318888,186.212,2,0.101524,10.1524,739.2899466,10.1524
57243.6275,5.0774,0,6.319791,186.222,2,0.101548,10.1548,739.1605307,10.1548
57238.3275,5.0783,0,6.320901,186.232,2,0.101566,10.1566,739.0920943,10.1566
57236.0075,5.0791,0,6.321722,186.242,2,0.101582,10.1582,739.0621372,10.1582
57228.305,5.08,0,6.323037,186.252,2,0.1016,10.16,738.9626784,10.16
57220.95,5.0813,0,6.323859,186.262,2,0.101626,10.1626,738.8677066,10.1626
57215.26875,5.0826,0,6.324968,186.272,2,0.101652,10.1652,738.7943473,10.1652
57211.9425,5.0838,0,6.325871,186.282,2,0.101676,10.1676,738.751397,10.1676
57205.06625,5.0851,0,6.327063,186.292,2,0.101702,10.1702,738.6626071,10.1702
57203.1475,5.0864,0,6.327761,186.302,2,0.101728,10.1728,738.6378312,10.1728
57197.9225,5.0877,0,6.329076,186.312,2,0.101754,10.1754,738.5703632,10.1754
57190.2,5.0889,0,6.329897,186.322,2,0.101778,10.1778,738.4706461,10.1778
57184.80375,5.0902,0,6.330966,186.332,2,0.101804,10.1804,738.4009668,10.1804
57176.38,5.0915,0,6.331746,186.342,2,0.10183,10.183,738.2921948,10.183
57162.54875,5.0927,0,6.33302,186.352,2,0.101854,10.1854,738.1135983,10.1854
57157.3175,5.0941,0,6.3338,186.362,2,0.101882,10.1882,738.0460496,10.1882
57152.665,5.0958,0,6.334909,186.372,2,0.101916,10.1916,737.985974,10.1916
57150.26,5.0975,0,6.335772,186.382,2,0.10195,10.195,737.9549193,10.195
57141.34125,5.0992,0,6.336963,186.392,2,0.101984,10.1984,737.8397556,10.1984
57135.12,5.1009,0,6.337662,186.402,2,0.102018,10.2018,737.7594235,10.2018
57123.51875,5.1025,0,6.338935,186.412,2,0.10205,10.205,737.6096219,10.205
57115.68,5.1037,0,6.339716,186.422,2,0.102074,10.2074,737.5084037,10.2074
57114.275,5.105,0,6.340907,186.432,2,0.1021,10.21,737.4902616,10.21
57108.16875,5.1063,0,6.341688,186.442,2,0.102126,10.2126,737.4114144,10.2126
57103.9675,5.1076,0,6.34292,186.452,2,0.102152,10.2152,737.3571656,10.2152
57097.73,5.1093,0,6.343742,186.462,2,0.102186,10.2186,737.2766237,10.2186
57091.00125,5.111,0,6.344933,186.472,2,0.10222,10.222,737.1897384,10.222
57087.34,5.1127,0,6.345755,186.482,2,0.102254,10.2254,737.1424624,10.2254
57083.1375,5.1143,0,6.346946,186.492,2,0.102286,10.2286,737.0881975,10.2286
57079.28625,5.1156,0,6.347727,186.502,2,0.102312,10.2312,737.0384681,10.2312
57072.1275,5.1168,0,6.348959,186.512,2,0.102336,10.2336,736.9460304,10.2336
57068.77,5.1181,0,6.349781,186.522,2,0.102362,10.2362,736.9026766,10.2362
57064.4125,5.1194,0,6.350972,186.532,2,0.102388,10.2388,736.8464102,10.2388
57056.3675,5.1206,0,6.351794,186.542,2,0.102412,10.2412,736.7425288,10.2412
57051.16625,5.1214,0,6.352985,186.552,2,0.102428,10.2428,736.6753675,10.2428
57040.98375,5.1223,0,6.353766,186.562,2,0.102446,10.2446,736.5438856,10.2446
57035.05,5.1236,0,6.354998,186.572,2,0.102472,10.2472,736.4672658,10.2472
57030.67,5.1249,0,6.355779,186.582,2,0.102498,10.2498,736.4107089,10.2498
57023.49,5.1261,0,6.35697,186.592,2,0.102522,10.2522,736.3179968,10.2522
57016.7275,5.1273,0,6.357751,186.602,2,0.102546,10.2546,736.2306758,10.2546
57008.92125,5.1282,0,6.358942,186.612,2,0.102564,10.2564,736.1298773,10.2564
56999.8275,5.129,0,6.359723,186.622,2,0.10258,10.258,736.0124539,10.258
56997.35875,5.1299,0,6.360955,186.632,2,0.102598,10.2598,735.9805761,10.2598
56990.815,5.1307,0,6.361736,186.642,2,0.102614,10.2614,735.8960797,10.2614
56982.545,5.1316,0,6.362927,186.652,2,0.102632,10.2632,735.789293,10.2632
56978.4825,5.1329,0,6.363749,186.662,2,0.102658,10.2658,735.7368358,10.2658
56975.3375,5.1342,0,6.364981,186.672,2,0.102684,10.2684,735.6962258,10.2684
56968.91625,5.1355,0,6.365803,186.682,2,0.10271,10.271,735.6133112,10.271
56964.89625,5.1366,0,6.366994,186.692,2,0.102732,10.2732,735.5614028,10.2732
56960.645,5.1375,-0.001,6.367774,186.702,2,0.10275,10.275,735.5065084,10.275
56952.275,5.1383,-0.001,6.369007,186.712,2,0.102766,10.2766,735.3984304,10.2766
56946.99,5.1392,-0.001,6.369787,186.722,2,0.102784,10.2784,735.3301877,10.2784
56943.02125,5.14,-0.001,6.37102,186.732,2,0.1028,10.28,735.278941,10.28
56934.48375,5.1409,0,6.371842,186.742,2,0.102818,10.2818,735.1687002,10.2818
56926.16125,5.1417,0,6.373033,186.752,2,0.102834,10.2834,735.0612356,10.2834
56920.975,5.1426,0,6.373855,186.762,2,0.102852,10.2852,734.994268,10.2852
56915.94625,5.1439,0,6.375005,186.772,2,0.102878,10.2878,734.9293341,10.2878
56905.9525,5.1452,0,6.375785,186.782,2,0.102904,10.2904,734.8002894,10.2904
56894.455,5.1465,0,6.376977,186.792,2,0.10293,10.293,734.6518275,10.293
56889.5025,5.1476,0,6.377757,186.802,2,0.102952,10.2952,734.5878781,10.2952
56884.3,5.1485,0,6.378949,186.812,2,0.10297,10.297,734.5207006,10.297
56878.7225,5.1493,0,6.379729,186.822,2,0.102986,10.2986,734.448681,10.2986
56872.44125,5.1502,-0.001,6.380921,186.832,2,0.103004,10.3004,734.3675741,10.3004
56862.0625,5.151,-0.001,6.381701,186.842,2,0.10302,10.302,734.2335581,10.302
56855.5825,5.152,-0.001,6.382892,186.852,2,0.10304,10.304,734.1498848,10.304
56851.05,5.1532,-0.001,6.383673,186.862,2,0.103064,10.3064,734.0913587,10.3064
56845.295,5.1545,0,6.384864,186.872,2,0.10309,10.309,734.0170471,10.309
56840.735,5.1558,-0.001,6.385686,186.882,2,0.103116,10.3116,733.9581659,10.3116
56835.95625,5.1569,-0.001,6.386918,186.892,2,0.103138,10.3138,733.8964601,10.3138
56826.7875,5.1578,-0.001,6.387699,186.902,2,0.103156,10.3156,733.7780683,10.3156
56824.43375,5.1586,-0.001,6.38889,186.912,2,0.103172,10.3172,733.7476754,10.3172
56814.9125,5.1595,-0.001,6.389712,186.922,2,0.10319,10.319,733.6247319,10.319
56810.5525,5.1603,-0.001,6.390944,186.932,2,0.103206,10.3206,733.5684332,10.3206
56807.52625,5.1612,-0.001,6.391766,186.942,2,0.103224,10.3224,733.5293567,10.3224
56800.275,5.162,-0.001,6.39304,186.952,2,0.10324,10.324,733.4357246,10.324
56796.2125,5.1629,-0.001,6.39382,186.962,2,0.103258,10.3258,733.3832674,10.3258
56790.58375,5.1638,-0.001,6.395011,186.972,2,0.103276,10.3276,733.310586,10.3276
56783.42125,5.1651,-0.001,6.395792,186.982,2,0.103302,10.3302,733.2180999,10.3302
56773.915,5.1663,-0.001,6.396983,186.992,2,0.103326,10.3326,733.0953501,10.3326
56768.17125,5.1675,-0.001,6.397764,187.002,2,0.10335,10.335,733.0211837,10.335
56760.635,5.1684,-0.001,6.398955,187.012,2,0.103368,10.3368,732.9238716,10.3368
56754.79125,5.1692,-0.001,6.399736,187.022,2,0.103384,10.3384,732.8484139,10.3384
56748.22,5.1701,-0.001,6.400927,187.032,2,0.103402,10.3402,732.7635624,10.3402
56743.32125,5.171,-0.001,6.401708,187.042,2,0.10342,10.342,732.7003071,10.342
56735.0525,5.1723,-0.001,6.40294,187.052,2,0.103446,10.3446,732.5935366,10.3446
56729.79375,5.1735,-0.001,6.403721,187.062,2,0.10347,10.347,732.5256328,10.347
56724.35625,5.1748,-0.001,6.404953,187.072,2,0.103496,10.3496,732.4554208,10.3496
56718.35875,5.1761,0,6.405734,187.082,2,0.103522,10.3522,732.3779779,10.3522
56712.06375,5.1772,0,6.406966,187.092,2,0.103544,10.3544,732.2966935,10.3544
56703.425,5.1781,0,6.407788,187.102,2,0.103562,10.3562,732.1851453,10.3562
56697.7825,5.1789,0,6.40902,187.112,2,0.103578,10.3578,732.1122863,10.3578
56695.5225,5.1798,0,6.409801,187.122,2,0.103596,10.3596,732.0831039,10.3596
56687.515,5.1806,0,6.411033,187.132,2,0.103612,10.3612,731.9797068,10.3612
56681.20875,5.1815,0,6.411814,187.142,2,0.10363,10.363,731.8982771,10.363
56673.0625,5.1823,0,6.413046,187.152,2,0.103646,10.3646,731.7930883,10.3646
56670.56375,5.1833,0,6.413868,187.162,2,0.103666,10.3666,731.7608231,10.3666
56664.7,5.1845,0,6.415059,187.172,2,0.10369,10.369,731.6851072,10.369
56655.325,5.1858,0,6.41584,187.182,2,0.103716,10.3716,731.5640522,10.3716
56644.71,5.1871,0,6.41699,187.192,2,0.103742,10.3742,731.4269856,10.3742
56639.485,5.1883,0,6.41777,187.202,2,0.103766,10.3766,731.3595176,10.3766
56631.5325,5.1895,0,6.418962,187.212,2,0.10379,10.379,731.2568306,10.379
56622.6025,5.1904,0,6.419742,187.222,2,0.103808,10.3808,731.1415217,10.3808
56616.16,5.1912,0,6.420934,187.232,2,0.103824,10.3824,731.0583326,10.3824
56610.33625,5.1921,0,6.421714,187.242,2,0.103842,10.3842,730.9831332,10.3842
56602.4825,5.1934,0,6.422906,187.252,2,0.103868,10.3868,730.8817214,10.3868
56597.90125,5.1947,0,6.423686,187.262,2,0.103894,10.3894,730.8225658,10.3894
56588.42,5.1959,0,6.424878,187.272,2,0.103918,10.3918,730.7001388,10.3918
56581.5475,5.1971,0,6.425658,187.282,2,0.103942,10.3942,730.6113974,10.3942
56577.02875,5.198,0,6.426891,187.292,2,0.10396,10.396,730.5530489,10.396
56573.89375,5.1988,0,6.427712,187.302,2,0.103976,10.3976,730.5125681,10.3976
56571.32875,5.1997,0,6.428945,187.312,2,0.103994,10.3994,730.4794474,10.3994
56566.24625,5.2005,0,6.429766,187.322,2,0.10401,10.401,730.4138194,10.401
56561.4775,5.2014,0,6.430958,187.332,2,0.104028,10.4028,730.3522428,10.4028
56556.32125,5.2023,0,6.431779,187.342,2,0.104046,10.4046,730.2856625,10.4046
56546.385,5.2036,0,6.432971,187.352,2,0.104072,10.4072,730.1573603,10.4072
56539.945,5.2048,0,6.433792,187.362,2,0.104096,10.4096,730.0742035,10.4096
56536.26125,5.2061,-0.001,6.434984,187.372,2,0.104122,10.4122,730.026637,10.4122
56529.54625,5.2074,-0.001,6.435805,187.382,2,0.104148,10.4148,729.9399293,10.4148
56522.41625,5.2086,0,6.436997,187.392,2,0.104172,10.4172,729.8478629,10.4172
56512.26875,5.2098,0,6.437777,187.402,2,0.104196,10.4196,729.7168329,10.4196
56505.77875,5.2107,0,6.438968,187.412,2,0.104214,10.4214,729.6330305,10.4214
56500.575,5.2115,0,6.439749,187.422,2,0.10423,10.423,729.5658369,10.423
56492.255,5.2124,0,6.44094,187.432,2,0.104248,10.4248,729.4584046,10.4248
56486.5025,5.2137,0,6.441721,187.442,2,0.104274,10.4274,729.3841252,10.4274
56478.495,5.215,0,6.442953,187.452,2,0.1043,10.43,729.280728,10.43
56469.05875,5.2163,0,6.443734,187.462,2,0.104326,10.4326,729.1588821,10.4326
56462.105,5.2175,0,6.444925,187.472,2,0.10435,10.435,729.0690915,10.435
56459.235,5.2187,0,6.445747,187.482,2,0.104374,10.4374,729.0320326,10.4374
56449.94875,5.2195,-0.001,6.446938,187.492,2,0.10439,10.439,728.9121235,10.439
56443.89,5.2204,-0.001,6.44776,187.502,2,0.104408,10.4408,728.8338897,10.4408
56441.48375,5.2212,0,6.448992,187.512,2,0.104424,10.4424,728.8028189,10.4424
56434.515,5.2221,0,6.449814,187.522,2,0.104442,10.4442,728.7128346,10.4442
56428.21875,5.2229,0,6.451005,187.532,2,0.104458,10.4458,728.631534,10.4458
56422.47375,5.2239,0,6.451786,187.542,2,0.104478,10.4478,728.5573515,10.4478
56416.21,5.2251,0,6.453018,187.552,2,0.104502,10.4502,728.4764706,10.4502
56408.55875,5.2264,0,6.453799,187.562,2,0.104528,10.4528,728.3776735,10.4528
56404.52625,5.2277,0,6.455031,187.572,2,0.104554,10.4554,728.3256037,10.4554
56402.15875,5.2289,0,6.455853,187.582,2,0.104578,10.4578,728.2950333,10.4578
56391.89875,5.2297,0,6.457044,187.592,2,0.104594,10.4594,728.1625507,10.4594
56380.65,5.2305,0,6.457825,187.602,2,0.10461,10.461,728.0173007,10.461
56376.16,5.2314,0,6.459016,187.612,2,0.104628,10.4628,727.9593234,10.4628
56369.0575,5.2322,0,6.459797,187.622,2,0.104644,10.4644,727.8676121,10.4644
56360.335,5.2332,0,6.460988,187.632,2,0.104664,10.4664,727.7549825,10.4664
56354.71375,5.2344,0,6.461769,187.642,2,0.104688,10.4688,727.6823979,10.4688
56346.75,5.2357,0,6.462919,187.652,2,0.104714,10.4714,727.5795657,10.4714
56343.3025,5.237,0,6.463741,187.662,2,0.10474,10.474,727.5350497,10.474
56337.28875,5.2382,0,6.464891,187.672,2,0.104764,10.4764,727.4573969,10.4764
56329.47125,5.239,0,6.465671,187.682,2,0.10478,10.478,727.3564532,10.478
56322.6375,5.2399,0,6.466863,187.692,2,0.104798,10.4798,727.2682121,10.4798
56312.29625,5.2407,0,6.467684,187.702,2,0.104814,10.4814,727.1346803,10.4814
56305.5925,5.2415,0,6.468876,187.712,2,0.10483,10.483,727.0481179,10.483
56302.13875,5.2424,0,6.469697,187.722,2,0.104848,10.4848,727.0035212,10.4848
56294.9825,5.2432,0,6.47093,187.732,2,0.104864,10.4864,726.9111159,10.4864
56293.73375,5.2442,0,6.471751,187.742,2,0.104884,10.4884,726.8949913,10.4884
56287.4575,5.2454,0,6.472943,187.752,2,0.104908,10.4908,726.813949,10.4908
56274.75875,5.2467,0,6.473723,187.762,2,0.104934,10.4934,726.6499759,10.4934
56273.49125,5.248,0,6.474956,187.772,2,0.10496,10.496,726.6336093,10.496
56272.86375,5.2492,0,6.475777,187.782,2,0.104984,10.4984,726.6255067,10.4984
56262.75625,5.25,0,6.47701,187.792,2,0.105,10.5,726.4949932,10.5
56256.89125,5.2509,0,6.477831,187.802,2,0.105018,10.5018,726.4192611,10.5018
56247.3425,5.2517,0,6.478982,187.812,2,0.105034,10.5034,726.2959625,10.5034
56239.8875,5.2525,-0.001,6.479803,187.822,2,0.10505,10.505,726.1996996,10.505
56230.97625,5.2535,-0.001,6.480954,187.832,2,0.10507,10.507,726.0846327,10.507
56224.93,5.2547,-0.001,6.481775,187.842,2,0.105094,10.5094,726.0065603,10.5094
56221.04375,5.256,-0.001,6.482926,187.852,2,0.10512,10.512,725.9563789,10.512
56215.64375,5.2573,-0.001,6.483747,187.862,2,0.105146,10.5146,725.8866512,10.5146
56205.34125,5.2585,0,6.484939,187.872,2,0.10517,10.517,725.7536198,10.517
56196.76375,5.2593,0,6.485719,187.882,2,0.105186,10.5186,725.6428625,10.5186
56195.1675,5.2602,0,6.486951,187.892,2,0.105204,10.5204,725.6222509,10.5204
56190.45875,5.261,0,6.487732,187.902,2,0.10522,10.522,725.5614489,10.522
56185.3875,5.2619,0,6.488964,187.912,2,0.105238,10.5238,725.4959662,10.5238
56175.74625,5.2627,0,6.489745,187.922,2,0.105254,10.5254,725.3714732,10.5254
56168.565,5.2635,0,6.490977,187.932,2,0.10527,10.527,725.2787451,10.527
56162.5475,5.2644,0,6.491799,187.942,2,0.105288,10.5288,725.2010439,10.5288
56157.815,5.2653,0,6.49299,187.952,2,0.105306,10.5306,725.1399353,10.5306
56150.93625,5.2666,-0.001,6.493812,187.962,2,0.105332,10.5332,725.0511132,10.5332
56143.30125,5.2679,-0.001,6.495003,187.972,2,0.105358,10.5358,724.9525259,10.5358
56139.29125,5.269,-0.001,6.495825,187.982,2,0.10538,10.538,724.9007466,10.538
56132.985,5.2699,-0.001,6.497016,187.992,2,0.105398,10.5398,724.819317,10.5398
56126.18875,5.2707,-0.001,6.497838,188.002,2,0.105414,10.5414,724.7315601,10.5414
56118.64,5.2716,0,6.499029,188.012,2,0.105432,10.5432,724.6340866,10.5432
56110.90125,5.2724,0,6.49981,188.022,2,0.105448,10.5448,724.5341597,10.5448
56104.31375,5.2734,0,6.501001,188.032,2,0.105468,10.5468,724.4490983,10.5468
56094.825,5.2746,0,6.501782,188.042,2,0.105492,10.5492,724.3265745,10.5492
56089.35875,5.2759,0,6.502973,188.052,2,0.105518,10.5518,724.2559913,10.5518
56081.715,5.2772,0,6.503754,188.062,2,0.105544,10.5544,724.1572911,10.5544
56074.0775,5.2783,0,6.504945,188.072,2,0.105566,10.5566,724.0586716,10.5566
56069.9175,5.2792,0,6.505726,188.082,2,0.105584,10.5584,724.0049554,10.5584
56059.35,5.28,0,6.506917,188.092,2,0.1056,10.56,723.8685022,10.56
56053.97,5.2809,0,6.507698,188.102,2,0.105618,10.5618,723.7990327,10.5618
56046.07,5.2817,-0.001,6.508889,188.112,2,0.105634,10.5634,723.6970237,10.5634
56038.98375,5.2826,-0.001,6.509669,188.122,2,0.105652,10.5652,723.6055222,10.5652
56036.00375,5.2834,-0.001,6.510861,188.132,2,0.105668,10.5668,723.5670428,10.5668
56026.7225,5.2843,-0.001,6.511682,188.142,2,0.105686,10.5686,723.4471984,10.5686
56022.175,5.2852,-0.001,6.512915,188.152,2,0.105704,10.5704,723.3884786,10.5704
56012.5325,5.2865,-0.001,6.513737,188.162,2,0.10573,10.573,723.2639694,10.573
56010.34375,5.2877,-0.001,6.514928,188.172,2,0.105754,10.5754,723.2357071,10.5754
56002.58375,5.289,-0.001,6.51575,188.182,2,0.10578,10.578,723.1355058,10.578
55996.61625,5.2902,0,6.516982,188.192,2,0.105804,10.5804,723.0584502,10.5804
55989.75875,5.291,0,6.517763,188.202,2,0.10582,10.582,722.9699025,10.582
55983.59625,5.2919,0,6.518995,188.212,2,0.105838,10.5838,722.890329,10.5838
55975.37125,5.2927,-0.001,6.519776,188.222,2,0.105854,10.5854,722.7841234,10.5854
55970.36,5.2936,-0.001,6.520967,188.232,2,0.105872,10.5872,722.7194154,10.5872
55965.77625,5.2945,-0.001,6.521788,188.242,2,0.10589,10.589,722.6602276,10.589
55956.57375,5.2958,-0.001,6.52298,188.252,2,0.105916,10.5916,722.5413999,10.5916
55948.8725,5.297,-0.001,6.52376,188.262,2,0.10594,10.594,722.4419572,10.594
55943.43375,5.2982,-0.001,6.524952,188.272,2,0.105964,10.5964,722.3717292,10.5964
55937.13,5.2991,-0.001,6.525773,188.282,2,0.105982,10.5982,722.2903318,10.5982
55928.5925,5.2999,-0.001,6.526965,188.292,2,0.105998,10.5998,722.180091,10.5998
55919.73625,5.3008,-0.001,6.527745,188.302,2,0.106016,10.6016,722.0657343,10.6016
55911.77,5.3016,-0.001,6.528937,188.312,2,0.106032,10.6032,721.9628698,10.6032
55908.23625,5.3025,-0.001,6.529758,188.322,2,0.10605,10.605,721.9172401,10.605
55900.47125,5.3033,-0.001,6.53095,188.332,2,0.106066,10.6066,721.8169743,10.6066
55893.78375,5.3042,-0.001,6.531771,188.342,2,0.106084,10.6084,721.7306217,10.6084
55887.255,5.3051,-0.001,6.532963,188.352,2,0.106102,10.6102,721.6463189,10.6102
55881.59,5.3064,-0.001,6.533784,188.362,2,0.106128,10.6128,721.5731694,10.6128
55876.9925,5.3076,-0.001,6.534976,188.372,2,0.106152,10.6152,721.513804,10.6152
55870.97625,5.3089,0,6.535797,188.382,2,0.106178,10.6178,721.4361189,10.6178
55864.2475,5.3101,0,6.536989,188.392,2,0.106202,10.6202,721.3492337,10.6202
55855.5475,5.3109,-0.001,6.537769,188.402,2,0.106218,10.6218,721.2368946,10.6218
55851.06375,5.3118,-0.001,6.539002,188.412,2,0.106236,10.6236,721.178998,10.6236
55845.56375,5.3126,-0.001,6.539823,188.422,2,0.106252,10.6252,721.1079791,10.6252
55834.5775,5.3135,-0.001,6.541056,188.432,2,0.10627,10.627,720.9661187,10.627
55824.915,5.3148,-0.001,6.541836,188.442,2,0.106296,10.6296,720.8413513,10.6296
55817.825,5.3161,-0.001,6.543028,188.452,2,0.106322,10.6322,720.7498014,10.6322
55807.82375,5.3174,-0.001,6.543808,188.462,2,0.106348,10.6348,720.6206599,10.6348
55801.70375,5.3186,0,6.544958,188.472,2,0.106372,10.6372,720.5416351,10.6372
55793.45625,5.3198,0,6.54578,188.482,2,0.106396,10.6396,720.435139,10.6396
55784.405,5.3206,0,6.54693,188.492,2,0.106412,10.6412,720.3182644,10.6412
55777.315,5.3215,0,6.547711,188.502,2,0.10643,10.643,720.2267145,10.643
55768.96625,5.3223,0,6.548902,188.512,2,0.106446,10.6446,720.1189109,10.6446
55761.7025,5.3232,0,6.549683,188.522,2,0.106464,10.6464,720.0251175,10.6464
55756.18375,5.324,-0.001,6.550874,188.532,2,0.10648,10.648,719.9538564,10.648
55749.05,5.3249,-0.001,6.551655,188.542,2,0.106498,10.6498,719.8617416,10.6498
55742.7675,5.3258,-0.001,6.552846,188.552,2,0.106516,10.6516,719.7806185,10.6516
55737.96875,5.3271,-0.001,6.553668,188.562,2,0.106542,10.6542,719.7186545,10.6542
55729.5,5.3283,-0.001,6.5549,188.572,2,0.106566,10.6566,719.6093014,10.6566
55725.5775,5.3296,-0.001,6.555722,188.582,2,0.106592,10.6592,719.558652,10.6592
55720.6975,5.3308,-0.001,6.556913,188.592,2,0.106616,10.6616,719.4956388,10.6616
55713.6475,5.3316,-0.001,6.557735,188.602,2,0.106632,10.6632,719.4046054,10.6632
55709.00125,5.3325,-0.001,6.558967,188.612,2,0.10665,10.665,719.3446106,10.665
55702.83,5.3333,-0.001,6.559748,188.622,2,0.106666,10.6666,719.2649241,10.6666
55697.4025,5.3342,-0.001,6.561021,188.632,2,0.106684,10.6684,719.1948413,10.6684
55684.8175,5.3351,0,6.561843,188.642,2,0.106702,10.6702,719.032337,10.6702
55677.73625,5.3364,0,6.563034,188.652,2,0.106728,10.6728,718.9409,10.6728
55669.36,5.3377,0,6.563815,188.662,2,0.106754,10.6754,718.8327414,10.6754
55662.49625,5.3388,0,6.565006,188.672,2,0.106776,10.6776,718.744113,10.6776
55654.0625,5.3397,0,6.565787,188.682,2,0.106794,10.6794,718.6352118,10.6794
55645.3975,5.3405,0,6.566937,188.692,2,0.10681,10.681,718.5233247,10.681
55636.03875,5.3414,0,6.567717,188.702,2,0.106828,10.6828,718.4024795,10.6828
55627.825,5.3422,0,6.568909,188.712,2,0.106844,10.6844,718.2964191,10.6844
55619.0675,5.3431,0,6.56973,188.722,2,0.106862,10.6862,718.1833376,10.6862
55614.27625,5.3439,0,6.570922,188.732,2,0.106878,10.6878,718.1214704,10.6878
55608.8175,5.3448,0,6.571743,188.742,2,0.106896,10.6896,718.050984,10.6896
55602.535,5.3461,0,6.572935,188.752,2,0.106922,10.6922,717.969861,10.6922
55594.90375,5.3474,0,6.573756,188.762,2,0.106948,10.6948,717.8713222,10.6948
55588.6875,5.3487,0,6.574989,188.772,2,0.106974,10.6974,717.7910547,10.6974
55582.5175,5.3499,0,6.575769,188.782,2,0.106998,10.6998,717.7113843,10.6998
55574.435,5.3511,0,6.577002,188.792,2,0.107022,10.7022,717.6070187,10.7022
55567.91125,5.352,0,6.577782,188.802,2,0.10704,10.704,717.5227805,10.704
55558.61875,5.3528,0,6.579015,188.812,2,0.107056,10.7056,717.4027908,10.7056
55550.95125,5.3536,0,6.579836,188.822,2,0.107072,10.7072,717.3037839,10.7072
55545.1425,5.3546,0,6.581069,188.832,2,0.107092,10.7092,717.2287782,10.7092
55538.2925,5.3559,0,6.581891,188.842,2,0.107118,10.7118,717.1403273,10.7118
55530.65375,5.3576,0,6.583082,188.852,2,0.107152,10.7152,717.0416916,10.7152
55522.0975,5.3593,0,6.583862,188.862,2,0.107186,10.7186,716.9312087,10.7186
55511.73,5.361,0,6.585013,188.872,2,0.10722,10.722,716.797338,10.722
55501.4525,5.3626,0,6.585793,188.882,2,0.107252,10.7252,716.6646294,10.7252
55492.73375,5.3639,0,6.586944,188.892,2,0.107278,10.7278,716.5520482,10.7278
55486.925,5.3652,0,6.587724,188.902,2,0.107304,10.7304,716.4770425,10.7304
55474.32125,5.3664,0,6.588915,188.912,2,0.107328,10.7328,716.3142961,10.7328
55466.27,5.3677,0,6.589737,188.922,2,0.107354,10.7354,716.210334,10.7354
55455.335,5.369,0,6.590887,188.932,2,0.10738,10.738,716.0691354,10.738
55446.995,5.3707,0,6.591668,188.942,2,0.107414,10.7414,715.9614448,10.7414
55442.35,5.3724,0,6.592859,188.952,2,0.107448,10.7448,715.9014661,10.7448
